nomAttribuant,idAttribuant,dateConvention,referenceDecision,nomBeneficiaire,idBeneficiaire,objet,montant,nature,conditionsVersement,datesPeriodeVersement,idRAE,notificationUE,pourcentageSubvention,annee,mois,type
Toulouse Métropole,24310051800170,NA,NA,UNION SOCIALE POUR L HABITAT MIDI PYRENEES ASSOC,32808440500013,Subvention de Fonctionnement,16200,aide en numéraire,unique,2015-12-17,NA,non,1,2015,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,TOULOUSE METROPOLE EMPLOI ASSOC,49252474900032,Subvention de Fonctionnement,300000,aide en numéraire,échelonné,2015-07-30,NA,non,1,2015,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,TRESORERIE COLOMIERS LEGUEVIN,13000835201042,Subvention de Fonctionnement,3000,aide en numéraire,unique,2015-12-01,NA,non,1,2015,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,TRAVAIL DIFFERENT ASSOC,32789429100035,Subvention de Fonctionnement,6962.9,aide en numéraire,unique,2015-03-24,NA,non,1,2015,3,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,UROSPHERE SAS,47816526900034,Subvention d'équipement,40000,aide en numéraire,unique,2015-07-30,NA,non,1,2015,7,Recherche-développement en biotechnologie
Toulouse Métropole,24310051800170,NA,NA,ACADEMIE AIR ET ESPACE ASSOC,34828655000010,Subvention de Fonctionnement,10000,aide en numéraire,unique,2015-11-02,NA,non,1,2015,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,4 R CONCEPT SAS,80836899700017,Subvention d'équipement,3000,aide en numéraire,unique,2015-11-19,NA,non,1,2015,11,Fabrication de bicyclettes et de véhicules pour invalides
Toulouse Métropole,24310051800170,NA,NA,3PA ASSOC,50870892200028,Subvention de Fonctionnement,4500,aide en numéraire,unique,2015-11-19,NA,non,1,2015,11,Autres enseignements
Toulouse Métropole,24310051800170,NA,NA,ADIL 31 ASSOC,32647900300039,Subvention de Fonctionnement,126000,aide en numéraire,unique,2015-11-05,NA,non,1,2015,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ALTERN MOBIL SCIC,50379954600042,Subvention d'équipement,5000,aide en numéraire,unique,2015-11-19,NA,non,1,2015,11,Transports routiers de fret de proximité
Toulouse Métropole,24310051800170,NA,NA,CANCER BIO SANTE ASSOC,48744551200030,Subvention de Fonctionnement,80000,aide en numéraire,échelonné,2015-07-30,NA,non,1,2015,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CCIT CHAMBRE COMMERCE INDUSTRIE DE TOULOUSE,18310002300013,Subvention de Fonctionnement,131821.2,aide en numéraire,échelonné,2015-12-30,NA,non,1,2015,12,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,CHAMBRE DES METIERS ET DE L ARTISANAT HAUTE GARONNE,18310005600039,Subvention de Fonctionnement,2500,aide en numéraire,unique,2015-12-02,NA,non,1,2015,12,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,CLAP MIDI PYRENEES - CRLAPP,47921525300028,Subvention de Fonctionnement,7000,aide en numéraire,unique,2015-10-15,NA,non,1,2015,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE BLAGNAC,21310069600011,Subvention d'équipement,800000,aide en numéraire,unique,2015-01-16,NA,non,1,2015,1,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE DES MOBILITES SARL,52156374200035,Subvention d'équipement,69000,aide en numéraire,échelonné,2015-12-11,NA,non,1,2015,12,Programmation informatique
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE LA BARAQUE,37927684300032,Subvention de Fonctionnement,15000,aide en numéraire,unique,2015-07-28,NA,non,1,2015,7,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,DES CHALETS HLM SA,66080284400028,Subvention d'équipement,2232538,aide en numéraire,échelonné,2015-12-07,NA,non,1,2015,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,ECOLE DES PARENTS ET EDUCATEURS,32054356400050,Subvention de Fonctionnement,51994,aide en numéraire,échelonné,2016-01-08,NA,non,1,2016,1,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,FIL ROUGE,79133934400040,Subvention de Fonctionnement,16698.02,aide en numéraire,unique,2015-11-13,NA,non,1,2015,11,Production de films institutionnels et publicitaires
Toulouse Métropole,24310051800170,NA,NA,ICF ATLANTIQUE HLM SA,77569088600822,Subvention d'équipement,71503,aide en numéraire,échelonné,2015-06-01,NA,non,1,2015,6,Location de logements
Toulouse Métropole,24310051800170,NA,NA,INCUBATEUR REGIONAL NUBBO,43298866500027,Subvention de Fonctionnement,54000,aide en numéraire,unique,2015-12-01,NA,non,1,2015,12,Conseil pour les affaires et autres conseils de gestion
Toulouse Métropole,24310051800170,NA,NA,LA GRAINERIE ASSOC,44492307200037,Subvention de Fonctionnement,222000,aide en numéraire,échelonné,2015-10-15,NA,non,1,2015,10,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,LA GRAINERIE ASSOC,44492307200037,Subvention d'équipement,14330,aide en numéraire,unique,2015-12-02,NA,non,1,2015,12,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,LA MAISON DE L INITIATIVE SCOP,39838610200048,Subvention de Fonctionnement,11000,aide en numéraire,unique,2015-07-31,NA,non,1,2015,7,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,MIDI PYRENEES EXPANSION,34172415100046,Subvention de Fonctionnement,15000,aide en numéraire,unique,2015-04-27,NA,non,1,2015,4,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,MISSION LOCALE ASSOCIATION SIEGE ASSOC,32871136100159,Subvention de Fonctionnement,29000,aide en numéraire,échelonné,2015-12-21,NA,non,1,2015,12,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,OPPIDEA SEM,52899835400021,Subvention d'équipement,2000000,aide en numéraire,échelonné,2015-12-01,NA,non,1,2015,12,Construction d'autres ouvrages de génie civil n.c.a.
Toulouse Métropole,24310051800170,NA,NA,ORANGE SA,38012986646850,Subvention d'équipement,123768.05,aide en numéraire,échelonné,2015-09-09,NA,non,1,2015,9,Télécommunications filaires
Toulouse Métropole,24310051800170,NA,NA,POINT RENCONTRE CHOMEURS ET PRECAIRE ASSOC,40299109500025,Subvention de Fonctionnement,8000,aide en numéraire,unique,2015-07-31,NA,non,1,2015,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,PROTECTION ENFANCE ET ADOLESCENCE ASSOC,77558112700047,Subvention de Fonctionnement,8160,aide en numéraire,échelonné,2015-12-15,NA,non,1,2015,12,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,REFLET 31,48197388100016,Subvention de Fonctionnement,14742.11,aide en numéraire,unique,2015-11-13,NA,non,1,2015,11,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,REGION INTERPROFESSION PORCINE - MIDIPORC - ASSOC,38749565800024,Subvention de Fonctionnement,4000,aide en numéraire,unique,2015-10-16,NA,non,1,2015,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,REGION OCCITANIE,20005379100014,Subvention d'équipement,2601464.84,aide en numéraire,unique,2015-09-25,NA,non,1,2015,9,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,REG SAUVEGARDE ENFANT ADO ADUL ARSEAA,77558121800192,Subvention de Fonctionnement,38000,aide en numéraire,unique,2016-01-08,NA,non,1,2016,1,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,SAVIM SERVICE AIDE AUX VICTIMES D INFORMATION DE MEDIATION ASSOC,39102051800026,Subvention de Fonctionnement,71445,aide en numéraire,échelonné,2016-01-08,NA,non,1,2016,1,NA
Toulouse Métropole,24310051800170,NA,NA,SELEXEL,49321459700020,Subvention d'équipement,20000,aide en numéraire,unique,2015-11-17,NA,non,1,2015,11,Recherche-développement en biotechnologie
Toulouse Métropole,24310051800170,NA,NA,SOLAGRO ASSOC,32451090800050,Subvention de Fonctionnement,90982.54,aide en numéraire,échelonné,2016-01-08,NA,non,1,2016,1,Activités de soutien aux cultures
Toulouse Métropole,24310051800170,NA,NA,SOLIBRE ASSOC,80128443100013,Subvention de Fonctionnement,10000,aide en numéraire,unique,2015-12-04,NA,non,1,2015,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,SOLIHA HAUTE GARONNE,77695150100043,Subvention d'équipement,29700,aide en numéraire,unique,2015-11-20,NA,non,1,2015,11,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT SUD CUTM,NA,Subvention de Fonctionnement,933.43,aide en numéraire,unique,2015-12-29,NA,non,1,2015,12,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,TOULOUSE METROPOLE HABITAT,40012146300014,Subvention d'équipement,5840475.12,aide en numéraire,échelonné,2015-12-09,NA,non,1,2015,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,VIA BRACHY,44231311000045,Subvention de Fonctionnement,21120,aide en numéraire,unique,2015-06-04,NA,non,1,2015,6,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,3F OCCITANIE SA,71682041000026,Subvention d'équipement,588440,aide en numéraire,échelonné,2015-10-23,NA,non,1,2015,10,Location de logements
Toulouse Métropole,24310051800170,NA,NA,54 H CHRONO,79134046600014,Subvention de Fonctionnement,2000,aide en numéraire,unique,2015-07-24,NA,non,1,2015,7,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,A CROQUER,82953728100018,Subvention de Fonctionnement,5000,aide en numéraire,unique,2015-09-21,NA,non,1,2015,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,INITIATIVES POUR UNE ECONOMIE SOLIDAIRE - IES - SCIC,41764559500022,Subvention de Fonctionnement,13000,aide en numéraire,unique,2015-12-17,NA,non,1,2015,12,Activités des sociétés holding
Toulouse Métropole,24310051800170,NA,NA,CROUS CENTRE REGIONAL OEUVRES UNIVERSITAIRES SCOLAIRES,18310007200259,Subvention d'équipement,240000,aide en numéraire,unique,2015-12-07,NA,non,1,2015,12,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,FEDERATION FRANCAISE MOTARDS EN COLERE 31 ASSOC,49105461500027,Subvention de Fonctionnement,1620,aide en numéraire,unique,2015-07-31,NA,non,1,2015,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CRIJ CENTRE REGIONAL INFORMATION JEUNESSE,32703565500023,Subvention de Fonctionnement,2000,aide en numéraire,unique,2015-08-04,NA,non,1,2015,8,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ECOLE DES DROITS DE L HOMME ASSOC,49379812800036,Subvention de Fonctionnement,23000,aide en numéraire,échelonné,2015-12-18,NA,non,1,2015,12,Autres enseignements
Toulouse Métropole,24310051800170,NA,NA,FONCIERE D HABITAT ET HUMANISME SA,33980485800043,Subvention d'équipement,287200,aide en numéraire,unique,2015-10-16,NA,non,1,2015,10,Location de logements
Toulouse Métropole,24310051800170,NA,NA,DES ETOILES ET DES AILES ASSOC,52761054700012,Subvention de Fonctionnement,65000,aide en numéraire,unique,2015-12-17,NA,non,1,2015,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,DERBI,48526933600015,Subvention de Fonctionnement,24000,aide en numéraire,échelonné,2015-09-07,NA,non,1,2015,9,NA
Toulouse Métropole,24310051800170,NA,NA,ERABLES 31,50025958500031,Subvention de Fonctionnement,2000,aide en numéraire,unique,2015-11-19,NA,non,1,2015,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,EASYTRI SARL,50960636400024,Subvention d'équipement,5000,aide en numéraire,unique,2015-11-18,NA,non,1,2015,11,Collecte des déchets non dangereux
Toulouse Métropole,24310051800170,NA,NA,MFPF MOUVEMENT FRANCAIS PLANNING FAMILIAL HAUTE-GARONNE ASSOC,49040073600024,Subvention de Fonctionnement,17000,aide en numéraire,échelonné,2016-01-08,NA,non,1,2016,1,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,METEO FRANCE DIRECTION DE LA PRODUCTION,18006003000442,Subvention de Fonctionnement,4000,aide en numéraire,unique,2015-12-23,NA,non,1,2015,12,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,MOUVEMENT EUROPEEN HAUTE-GARONNE ASSOC,81037618600013,Subvention de Fonctionnement,700,aide en numéraire,unique,2015-08-04,NA,non,1,2015,8,Activités des organisations politiques
Toulouse Métropole,24310051800170,NA,NA,PATRIMOINE LANGUEDOCIENNE HLM SA,55080277100034,Subvention d'équipement,1865502.28,aide en numéraire,échelonné,2015-12-07,NA,non,1,2015,12,Promotion immobilière de logements
Toulouse Métropole,24310051800170,NA,NA,POLE EMPLOI MIDI PYRENEES,13000548116990,Subvention de Fonctionnement,613935.11,aide en numéraire,échelonné,2015-12-21,NA,non,1,2015,12,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,LA MAISON DU VELO ASSOC,48742094500023,Subvention de Fonctionnement,230000,aide en numéraire,échelonné,2015-10-15,NA,non,1,2015,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,PARTAGEONS LES JARDINS,54004176100029,Subvention de Fonctionnement,6500,aide en numéraire,unique,2015-11-19,NA,non,1,2015,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LA MAISON DU VELO ASSOC,48742094500023,Subvention d'équipement,30000,aide en numéraire,unique,2015-06-09,NA,non,1,2015,6,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,NUMERICABLE SAS,37922952900449,Subvention d'équipement,2307.02,aide en numéraire,unique,2015-03-16,NA,non,1,2015,3,Télécommunications filaires
Toulouse Métropole,24310051800170,NA,NA,INSERM,18003604801427,Subvention d'équipement,1250000,aide en numéraire,unique,2015-07-20,NA,non,1,2015,7,Recherche-développement : autres sciences physiques et naturelles
Toulouse Métropole,24310051800170,NA,NA,AUAT AGENCE  URBANISME AGGLOMERATION TOULOUSAINE ASSOC,77695030500016,Subvention de Fonctionnement,2025000,aide en numéraire,échelonné,2015-12-29,NA,non,1,2015,12,Activités d'architecture
Toulouse Métropole,24310051800170,NA,NA,CLUB DES CONSEILS SYNDICAUX DE LA HAUTE GARONNE,75226237800017,Subvention de Fonctionnement,900,aide en numéraire,unique,2015-11-05,NA,non,1,2015,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ADIE DROIT A L INITIATIVE ECONOMIQUE ASSOC,35221687301565,Subvention de Fonctionnement,25000,aide en numéraire,unique,2015-06-18,NA,non,1,2015,6,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE ST ORENS DE GAMEVILLE,21310506700010,Subvention de Fonctionnement,6000,aide en numéraire,unique,2015-06-12,NA,non,1,2015,6,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COLLECTIF JEUNES DU MONDE,48258243400015,Subvention de Fonctionnement,3000,aide en numéraire,unique,2015-12-04,NA,non,1,2015,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,AMICALE DU NID ASSOC,77572367900384,Subvention de Fonctionnement,4200,aide en numéraire,unique,2015-12-18,NA,non,1,2015,12,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,CIE MESSIEURS MESDAMES,37918582000030,Subvention de Fonctionnement,5000,aide en numéraire,unique,2015-07-28,NA,non,1,2015,7,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,BGE SUD OUEST ASSOC,31596310800206,Subvention de Fonctionnement,13000,aide en numéraire,unique,2015-07-10,NA,non,1,2015,7,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE COLOMIERS,21310149600015,Subvention de Fonctionnement,6000,aide en numéraire,unique,2015-06-12,NA,non,1,2015,6,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,ARPADE,30492789000091,Subvention de Fonctionnement,139510,aide en numéraire,échelonné,2015-12-21,NA,non,1,2015,12,Activités hospitalières
Toulouse Métropole,24310051800170,NA,NA,RESEAU ENTREPRENDRE OCCITANIE GARONNE,44930475700031,Subvention de Fonctionnement,22550,aide en numéraire,échelonné,2015-11-25,NA,non,1,2015,11,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,UNION REGIONALE CFTC MIDI PYRENEES,38359620200028,Subvention de Fonctionnement,341.49,aide en numéraire,unique,2015-12-29,NA,non,1,2015,12,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,THEATRE ET ORCHESTRE DU CAPITOLE,21390533400016,Subvention de Fonctionnement,8000000,aide en numéraire,unique,2015-09-22,NA,non,1,2015,9,Gestion de salles de spectacles
Toulouse Métropole,24310051800170,NA,NA,PREFECTURE DE LA HAUTE GARONNE,17310001700016,Subvention d'équipement,4731651.88,aide en numéraire,échelonné,2015-10-14,NA,non,1,2015,10,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,TOULOUSE METROPOLE ASSAINISSEMENT,24310051800089,Subvention d'équipement,0,aide en numéraire,échelonné,2016-01-28,NA,non,1,2016,1,Collecte et traitement des eaux usées
Toulouse Métropole,24310051800170,NA,NA,PREVENTION ROUTIERE ASSOC,77571979202437,Subvention de Fonctionnement,1800,aide en numéraire,unique,2015-07-31,NA,non,1,2015,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,PROMOLOGIS SA,69080205300023,Subvention d'équipement,2900510,aide en numéraire,échelonné,2015-11-25,NA,non,1,2015,11,Location de logements
Toulouse Métropole,24310051800170,NA,NA,SFHE,64201670300208,Subvention d'équipement,154504,aide en numéraire,échelonné,2015-10-23,NA,non,1,2015,10,Location de logements
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT FORCE OUVRIERE TM,NA,Subvention de Fonctionnement,1824.09,aide en numéraire,unique,2015-12-29,NA,non,1,2015,12,Activités des syndicats de salariés
